Time,Temp,dH,UV_light,DSC_RAW,corrected_dH,dH_mass_referenced,Exposure_Time,baseline,final_dH,cumulated_dH_integral,conversion_UV
265.0,25.24,-19.0976,4,0.00133408,0.5817000000000014,0.07808053691275187,144.2,0.010321610290454456,0.0677589266222974,21.515518108349056,84.49274333857659
265.1,25.24,-19.0979,4,0.00135937,0.5823999999999998,0.07817449664429528,144.3,0.010334865184073864,0.06783963146022141,21.532110868467942,84.55790411299733
265.2,25.24,-19.0987,4,0.00134583,0.5823999999999998,0.07817449664429528,144.39999999999998,0.010348120077693262,0.06782637656660202,21.52908290265005,84.54601310775168
265.3,25.24,-19.0993,4,0.00133119,0.5824999999999996,0.07818791946308719,144.5,0.010361374971312667,0.06782654449177453,21.545677486063145,84.61118104235926
265.4,25.24,-19.1002,4,0.00130464,0.5822000000000003,0.07814765100671145,144.59999999999997,0.010374629864932065,0.06777302114177938,21.54264642183923,84.59927786948542
265.5,25.24,-19.101,4,0.00129994,0.5818000000000012,0.07809395973154379,144.7,0.010387884758551473,0.06770607497299232,21.559231978434674,84.66441035523312
265.6,25.24,-19.1019,4,0.00130175,0.5801999999999978,0.07787919463087219,144.8,0.010401139652170878,0.06747805497870131,21.556182267706316,84.65243395640644
265.7,25.24,-19.1025,4,0.00128676,0.5792999999999999,0.07775838926174496,144.89999999999998,0.010414394545790276,0.06734399471595467,21.572732846701108,84.71742908299692
265.8,25.24,-19.103,4,0.00124268,0.5781999999999989,0.07761073825503341,145.0,0.010427649439409685,0.06718308881562372,21.56965017179492,84.70532323184645
265.9,25.24,-19.1035,4,0.00122263,0.577099999999998,0.07746308724832188,145.09999999999997,0.010440904333029083,0.0670221829152928,21.58616968817788,84.77019637367803
266.0,25.24,-19.1043,4,0.0012006,0.5757000000000012,0.07727516778523506,145.2,0.010454159226648487,0.06682100855858658,21.5830532660961,84.75795799532412
266.1,25.24,-19.1036,4,0.00123293,0.5756000000000014,0.07726174496644314,145.3,0.010467414120267896,0.06679433084617524,21.599541496153584,84.82270827385977
266.2,25.24,-19.1034,4,0.00123131,0.5754999999999981,0.07724832214765075,145.39999999999998,0.010480669013887294,0.06676765313376345,21.596412132265336,84.81041907224764
266.3,25.24,-19.103,4,0.0012472,0.5755999999999979,0.07726174496644267,145.5,0.010493923907506699,0.06676782105893597,21.612896145348564,84.87515279046987
266.4,25.24,-19.1026,4,0.00126454,0.5756000000000014,0.07726174496644314,145.59999999999997,0.010507178801126097,0.06675456616531704,21.609765249049826,84.8628575709889
266.5,25.24,-19.1024,4,0.00129687,0.5754000000000019,0.07723489932885931,145.7,0.010520433694745505,0.0667144656341138,21.62624605187022,84.92757868231443
266.6,25.24,-19.102,4,0.00130608,0.5751999999999988,0.07720805369127501,145.8,0.01053368858836491,0.0666743651029101,21.62310814217665,84.91525592080698
266.7,25.24,-19.1019,4,0.00130446,0.5744000000000007,0.07710067114093969,145.89999999999998,0.010546943481984308,0.06655372765895538,21.639577569186105,84.97993235863366
266.8,25.24,-19.1019,4,0.00129633,0.5733999999999995,0.07696644295302006,146.0,0.010560198375603716,0.06640624457741634,21.636417992853858,84.96752451092323
266.9,25.24,-19.1019,4,0.00129525,0.5725999999999978,0.07685906040268427,146.09999999999997,0.010573453269223114,0.06628560713346116,21.652860160383465,85.03209389912077
267.0,25.24,-19.1021,4,0.00127285,0.5715000000000003,0.07671140939597319,146.2,0.01058670816284252,0.06612470123313068,21.649673771998668,85.01958075885531
267.1,25.24,-19.1022,4,0.00128152,0.5703999999999994,0.07656375838926166,146.3,0.010599963056461928,0.06596379533279974,21.666085436200564,85.08403035863658
267.2,25.24,-19.1024,4,0.00131295,0.5693000000000019,0.07641610738255059,146.39999999999998,0.010613217950081326,0.06580288943246926,21.662866531065227,85.07138952312141
267.3,25.24,-19.1027,4,0.00134004,0.5683000000000007,0.07628187919463096,146.5,0.01062647284370073,0.06565540635093023,21.67924657337117,85.13571494180115
267.4,25.24,-19.1034,4,0.00133607,0.5671999999999997,0.07613422818791943,146.59999999999997,0.010639727737320128,0.0654945004505993,21.67599716490812,85.12295431786973
267.5,25.24,-19.1043,4,0.00131367,0.565800000000003,0.07594630872483261,146.7,0.010652982630939537,0.06529332609389307,21.69234390746577,85.18714896642011
267.6,25.24,-19.1052,4,0.00130626,0.5643999999999991,0.07575838926174484,146.8,0.010666237524558942,0.0650921517371859,21.6890558301269,85.1742364874702
267.7,25.24,-19.1064,4,0.00129777,0.5627999999999993,0.07554362416107373,146.89999999999998,0.01067949241817834,0.06486413174289539,21.70536121924497,85.23826873855758
267.8,25.24,-19.108,4,0.00126797,0.5608000000000004,0.07527516778523495,147.0,0.010692747311797745,0.06458242047343721,21.702026866766307,85.22517453432967
267.9,25.24,-19.1099,4,0.00125659,0.5582999999999991,0.07493959731543612,147.09999999999997,0.010706002205417146,0.06423359511001897,21.718275354346368,85.28898332962935
268.0,25.24,-19.1121,4,0.0012295,0.5553999999999988,0.07455033557046964,147.2,0.010719257099036551,0.06383107847143309,21.71487179607913,85.27561735007619
268.1,25.24,-19.1143,4,0.00122914,0.5523999999999987,0.07414765100671122,147.3,0.010732511992655956,0.06341513901405527,21.731041458183835,85.33911659295774
268.2,25.24,-19.1168,4,0.00123456,0.549199999999999,0.07371812080536899,147.39999999999998,0.010745766886275357,0.06297235391909363,21.727553929027355,85.32542085463433
268.3,25.24,-19.1194,4,0.00126888,0.5457000000000001,0.07324832214765102,147.5,0.010759021779894762,0.06248930036775626,21.743634474828948,85.38857013239358
268.4,25.24,-19.1221,4,0.00126761,0.5422000000000011,0.07277852348993304,147.59999999999997,0.01077227667351416,0.06200624681641888,21.740051789100907,85.37450070844768
268.5,25.24,-19.1246,4,0.00126147,0.5387999999999984,0.07232214765100649,147.7,0.010785531567133565,0.061536616083872925,21.756036283476348,85.43727278643622
268.6,25.24,-19.127,4,0.00127159,0.5355000000000025,0.07187919463087282,147.8,0.010798786460752973,0.061080408170119845,21.752359559744978,85.42283406955303
268.7,25.24,-19.1295,4,0.00124973,0.5319000000000003,0.07139597315436245,147.89999999999998,0.010812041354372371,0.06058393179999008,21.7682505754012,85.48523905094689
268.8,25.24,-19.1318,4,0.00124124,0.5286000000000008,0.0709530201342283,148.0,0.010825296247991776,0.06012772388623652,21.764477688386854,85.47042269502447
268.9,25.24,-19.1339,4,0.0012407,0.5251999999999981,0.07049664429530175,148.09999999999997,0.010838551141611178,0.059658093153690576,21.78027522532386,85.53246057982362
269.0,25.24,-19.1358,4,0.00120621,0.522000000000002,0.07006711409396,148.2,0.010851806035230583,0.059215308058729425,21.776410201872178,85.5172823985288
269.1,25.24,-19.1373,4,0.00120964,0.5188999999999986,0.06965100671140921,148.3,0.010865060928849988,0.058785945782559225,21.79211862250608,85.5789703182057
269.2,25.24,-19.1386,4,0.00115961,0.5159999999999982,0.06926174496644272,148.39999999999998,0.010878315822469386,0.058383429143973334,21.788168285883273,85.56345710691834
269.3,25.24,-19.1398,4,0.00112439,0.5129999999999981,0.06885906040268432,148.5,0.010891570716088794,0.05796748968659552,21.80379452533711,85.62482229612138
269.4,25.24,-19.14,4,0.00112727,0.5107999999999997,0.06856375838926171,148.59999999999997,0.010904825609708192,0.057658932779553515,21.799765363238937,85.60899953241585
269.5,25.24,-19.1402,4,0.00111048,0.5083999999999982,0.06824161073825478,148.7,0.010918080503327597,0.057323530234927186,21.815324298470202,85.67010041385856
269.6,25.24,-19.1398,4,0.00112475,0.5062999999999995,0.0679597315436241,148.8,0.010931335396947005,0.057028396146677096,21.811231411567803,85.65402739898545
269.7,25.24,-19.1388,4,0.00113215,0.5045999999999999,0.06773154362416106,148.89999999999998,0.010944590290566403,0.05678695333359466,21.82673187926553,85.71489867488114
269.8,25.24,-19.1378,4,0.00114046,0.5028000000000006,0.06748993288590611,149.0,0.010957845184185808,0.05653208770172031,21.82258835480723,85.69862680325764
269.9,25.24,-19.1365,4,0.0011699,0.5011999999999972,0.06727516778523453,149.09999999999997,0.010971100077805206,0.05630406770742932,21.83803952723093,85.75930449362518
270.0,25.24,-19.1353,4,0.00121198,0.4994999999999976,0.06704697986577149,149.2,0.010984354971424614,0.05606262489434687,21.833848720921424,85.74284694330696
270.1,25.24,-19.1341,4,0.00121704,0.4974999999999987,0.06677852348993271,149.3,0.01099760986504402,0.05578091362488869,21.849250486214277,85.80333060887786
270.2,25.24,-19.1331,4,0.00121162,0.49520000000000053,0.0664697986577182,149.39999999999998,0.011010864758663417,0.05545893389905478,21.84500356136452,85.78665267765159
270.3,25.24,-19.1322,4,0.00123473,0.49299999999999855,0.0661744966442951,149.5,0.011024119652282826,0.05515037699201228,21.860343167848676,85.84689224181423
270.4,25.24,-19.1314,4,0.00126165,0.4905000000000008,0.06583892617449676,149.59999999999997,0.011037374545902224,0.054801551628594534,21.856032294481043,85.82996318088331
270.5,25.24,-19.1307,4,0.00128675,0.4881999999999991,0.06553020134228175,149.7,0.011050629439521628,0.05447957190276013,21.871304932313095,85.8899397550912
270.6,25.24,-19.1306,4,0.00129976,0.48489999999999966,0.0650872483221476,149.8,0.011063884333141037,0.05402336398900656,21.866923734588667,85.87273452614987
270.7,25.24,-19.1313,4,0.00129253,0.4812000000000012,0.0645906040268458,149.89999999999998,0.011077139226760435,0.05351346480008536,21.882108486542663,85.93236596718921
270.8,25.24,-19.132,4,0.00130391,0.47779999999999845,0.06413422818791925,150.0,0.01109039412037984,0.05304383406753941,21.87762776983056,85.91476992115294
270.9,25.24,-19.1334,4,0.00129145,0.4738999999999969,0.06361073825503313,150.09999999999997,0.011103649013999238,0.052507089241033894,21.892714121365117,85.97401493778261
271.0,25.24,-19.1359,4,0.00122805,0.4689000000000014,0.06293959731543643,150.2,0.011116903907618646,0.05182269340781778,21.888124265978544,85.95599029755846
271.1,25.24,-19.1378,4,0.00121216,0.46380000000000265,0.06225503355704733,150.3,0.011130158801238051,0.051124874755809284,21.90307933118762,86.0147197448327
271.2,25.24,-19.14,4,0.00119392,0.4602000000000004,0.06177181208053696,150.39999999999998,0.011143413694857449,0.050628398385679514,21.898355952339106,85.99617074988271
271.3,25.24,-19.1423,4,0.0011605,0.45730000000000004,0.061382550335570475,150.5,0.011156668588476857,0.050225881747093616,21.913207248001225,86.05449268785816
271.4,25.24,-19.145,4,0.00113486,0.4538000000000011,0.0609127516778525,150.59999999999997,0.011169923482096255,0.04974282819575624,21.908398444124764,86.0356082236471
271.5,25.24,-19.1472,4,0.00112583,0.4508999999999972,0.060523489932885526,150.7,0.01118317837571566,0.049340311557169864,21.92315984048601,86.0935771216206
271.6,25.24,-19.1492,4,0.00114118,0.4488999999999983,0.06025503355704675,150.8,0.011196433269335065,0.04905860028771168,21.918270533281838,86.07437651596354
271.7,25.24,-19.1514,4,0.00112384,0.4468999999999994,0.05998657718120797,150.89999999999998,0.011209688162954467,0.04877688901825351,21.932970553832146,86.13210438740843
271.8,25.24,-19.1534,4,0.00110469,0.44569999999999865,0.05982550335570452,151.0,0.011222943056573871,0.04860256029913065,21.92802949050383,86.11270053231573
271.9,25.24,-19.1551,4,0.00108717,0.44480000000000075,0.05970469798657728,151.09999999999997,0.01123619795019327,0.04846850003638401,21.942691848889734,86.17028050215886
272.0,25.24,-19.1559,4,0.00109422,0.4452999999999996,0.059771812080536856,151.2,0.011249452843812674,0.04852235923672418,21.937729454493212,86.15079287866875
272.1,25.24,-19.1565,4,0.00111391,0.4460999999999977,0.05987919463087218,151.3,0.011262707737432083,0.04861648689344009,21.9523964325939,86.20839099041179
272.2,25.24,-19.1571,4,0.00111391,0.44709999999999894,0.0600134228187918,151.39999999999998,0.01127596263105148,0.04873746018774032,21.947453646726487,86.18898037080366
272.3,25.24,-19.1574,4,0.00110596,0.4487000000000023,0.0602281879194634,151.5,0.011289217524670886,0.04893897039479251,21.962147056622502,86.24668228180857
272.4,25.24,-19.1573,4,0.00111283,0.4507000000000012,0.060496644295302174,151.59999999999997,0.011302472418290287,0.04919417187701189,21.957243230514614,86.22742465953685
272.5,25.24,-19.1571,4,0.00113161,0.45260000000000034,0.060751677852349036,151.7,0.011315727311909692,0.049435950540439345,21.971984884286492,86.28531602716562
272.6,25.24,-19.1567,4,0.00116394,0.4549999999999983,0.061073825503355474,151.8,0.011328982205529097,0.04974484329782638,21.967132657759173,86.26626103957345
272.7,25.24,-19.1561,4,0.001182,0.45770000000000266,0.06143624161073861,151.89999999999998,0.011342237099148495,0.050094004511590115,21.981934971514292,86.32439062263207
272.8,25.24,-19.1557,4,0.00117947,0.4603999999999999,0.06179865771812079,152.0,0.011355491992767903,0.05044316572535289,21.97715145866149,86.30560547780341
272.9,25.24,-19.1553,4,0.0011811,0.46310000000000073,0.062161073825503455,152.09999999999997,0.011368746886387301,0.05079232693911615,21.992023604659366,86.36400929631081
273.0,25.24,-19.1548,4,0.00120746,0.46559999999999846,0.06249664429530181,152.2,0.011382001780006706,0.0511146425152951,21.987309029194726,86.34549487278272
273.1,25.24,-19.1545,4,0.0012174,0.4681999999999995,0.06284563758389256,152.3,0.011395256673626114,0.05145038091026644,22.002247316160187,86.40415843087762
273.2,25.24,-19.1548,4,0.00119789,0.46999999999999886,0.0630872483221475,152.39999999999998,0.011408511567245512,0.05167873675490199,21.99759552595843,86.38589056888134
273.3,25.24,-19.1556,4,0.00117224,0.4711999999999996,0.06324832214765096,152.5,0.011421766460864917,0.05182655568678604,22.012580602661053,86.44473787310926
273.4,25.24,-19.1563,4,0.00116791,0.4721999999999973,0.06338255033557011,152.59999999999997,0.011435021354484315,0.051947528981085796,22.007959942241204,86.42659225965282
273.5,25.24,-19.1574,4,0.00115653,0.4726999999999997,0.06344966442953015,152.7,0.011448276248103724,0.052001388181426425,22.022967535750336,86.48552798874431
273.6,25.24,-19.1586,4,0.00115725,0.47279999999999944,0.06346308724832207,152.8,0.011461531141723129,0.05200155610659894,22.01835843016832,86.46742775183621
273.7,25.24,-19.1602,4,0.00114786,0.47250000000000014,0.06342281879194632,152.89999999999998,0.011474786035342526,0.05194803275660379,22.033366057262484,86.52636361281816
273.8,25.24,-19.1619,4,0.00114009,0.471700000000002,0.06331543624161101,153.0,0.011488040928961935,0.05182739531264908,22.028745799583174,86.50821958094822
273.9,25.24,-19.1638,4,0.00114714,0.470600000000001,0.06316778523489947,153.09999999999997,0.011501295822581333,0.051666489412318134,22.04373041775678,86.56706508450492
274.0,25.24,-19.1654,4,0.00112149,0.46969999999999956,0.06304697986577175,153.2,0.011514550716200738,0.05153242914957101,22.03907999232022,86.54880258202427
274.1,25.24,-19.167,4,0.00111878,0.4684999999999988,0.0628859060402683,153.3,0.011527805609820146,0.051358100430448146,22.0540350020207,86.60753181131288
274.2,25.24,-19.1686,4,0.0011083,0.4670999999999985,0.06269798657718101,153.39999999999998,0.011541060503439544,0.05115692607374146,22.049350717551725,86.58913634236023
274.3,25.24,-19.1702,4,0.00109403,0.4654999999999987,0.06248322147650989,153.5,0.011554315397058949,0.05092890607945094,22.064265492380862,86.64770756687106
274.4,25.24,-19.1715,4,0.00110433,0.4637999999999991,0.062255033557046854,153.59999999999997,0.011567570290678347,0.050687463266368506,22.059536051340327,86.62913476532567
274.5,25.24,-19.1725,4,0.00111444,0.46199999999999974,0.06201342281879191,153.7,0.011580825184297755,0.050432597634494154,22.074402537606847,86.68751635772507
274.6,25.24,-19.1734,4,0.00108698,0.46000000000000085,0.06174496644295313,153.8,0.01159408007791716,0.05015088636503597,22.06962167601264,86.6687416245496
274.7,25.24,-19.1742,4,0.00106748,0.45770000000000266,0.06143624161073861,153.89999999999998,0.011607334971536558,0.04982890663920205,22.084431260741148,86.72689976116128
274.8,25.24,-19.1748,4,0.00105213,0.45539999999999736,0.061127516778523135,154.0,0.011620589865155967,0.049506926913367166,22.07958745734048,86.70787785169787
274.9,25.24,-19.1747,4,0.00106531,0.45349999999999824,0.06087248322147627,154.09999999999997,0.011633844758775365,0.04923863846270091,22.094334883260288,86.76579188690131
275.0,25.24,-19.1748,4,0.0010505,0.4511000000000003,0.060550335570469835,154.2,0.01164709965239477,0.048903235918075064,22.089432947896555,86.74654168969647
275.1,25.24,-19.1742,4,0.001057,0.4491000000000014,0.06028187919463106,154.3,0.011660354546014174,0.04862152464861688,22.104118326864487,86.80421206276017
275.2,25.24,-19.1735,4,0.00105791,0.44709999999999894,0.0600134228187918,154.39999999999998,0.011673609439633576,0.04833981337915823,22.09915725282628,86.78472962439716
275.3,25.24,-19.1724,4,0.00109277,0.44539999999999935,0.05978523489932877,154.5,0.01168686433325298,0.04809837056607579,22.11378796739267,86.84218532704364
275.4,25.24,-19.1714,4,0.0011018,0.4435000000000002,0.05953020134228191,154.59999999999997,0.011700119226872379,0.04783008211540953,22.108776032084908,86.82250315339316
275.5,25.24,-19.1702,4,0.00115219,0.4419000000000004,0.05931543624161079,154.7,0.011713374120491787,0.047602062121119004,22.123355885381745,86.87975912075217
275.6,25.24,-19.1692,4,0.00116177,0.4402000000000008,0.05908724832214776,154.8,0.011726629014111192,0.04736061930803657,22.11829599708184,86.85988863279586
275.7,25.24,-19.1681,4,0.00117694,0.43870000000000076,0.058885906040268554,154.89999999999998,0.01173988390773059,0.04714602213253796,22.132829239668407,86.91696155707128
275.8,25.24,-19.167,4,0.00115057,0.4373999999999967,0.058711409395972705,155.0,0.011753138801349995,0.04695827059462271,22.127726096362935,86.89692120408708
275.9,25.24,-19.1657,4,0.00116448,0.43659999999999854,0.05860402684563739,155.09999999999997,0.011766393694969396,0.046837633150667995,22.14222346649427,86.9538532550571
276.0,25.24,-19.1642,4,0.00117423,0.4361999999999995,0.05855033557046973,155.2,0.011779648588588801,0.04677068698188093,22.137095412702237,86.93371507708274
