Time,Temp,dH,UV_light,DSC_RAW,corrected_dH,dH_mass_referenced,Exposure_Time,baseline,final_dH,cumulated_dH_integral,conversion_UV
120.8,25.26,-19.8483,3,-0.00324277,-0.16539999999999822,-0.01517431192660534,0.0,-0.01517431192660534,0.0,0.0,0.0
120.9,25.26,-19.8426,3,-0.00326047,-0.16110000000000113,-0.014779816513761571,0.10000000000000853,-0.015156215491251568,0.00037639897748999694,1.881994887450145e-05,3.7451151743674833e-05
121.0,25.26,-19.8354,3,-0.00328955,-0.15850000000000009,-0.014541284403669733,0.20000000000000284,-0.015138119055897799,0.0005968346522280659,7.008101873959994e-05,0.00013945919219387915
121.1,25.26,-19.8253,3,-0.0033049,-0.15279999999999916,-0.014018348623853134,0.29999999999999716,-0.01512002262054403,0.0011016739966908957,0.0001513367264149046,0.00030115569086559146
121.2,25.26,-19.8129,3,-0.00331592,-0.14679999999999893,-0.013467889908256783,0.4000000000000057,-0.015101926185190257,0.0016340362769334746,0.00029133324927044544,0.0005797447059586834
121.3,25.26,-19.7966,3,-0.00331394,-0.1379000000000019,-0.012651376146789165,0.5,-0.015083829749836486,0.0024324536030473215,0.0004890002509147376,0.0009730962991358308
121.4,25.26,-19.7753,3,-0.00329912,-0.1255000000000024,-0.011513761467890127,0.6000000000000085,-0.015065733314482715,0.0035519718465925887,0.0007885273337943065,0.001569146496034156
121.5,25.26,-19.7489,3,-0.00325379,-0.10960000000000036,-0.010055045871559667,0.7000000000000028,-0.015047636879128945,0.004992591007569278,0.001210097984147637,0.002408059848155603
121.6,25.26,-19.7166,3,-0.00322164,-0.0884999999999998,-0.008119266055045853,0.7999999999999972,-0.015029540443775176,0.006910274388729322,0.0018029476759808829,0.003587813519012794
121.7,25.25,-19.6754,3,-0.00317901,-0.05979999999999919,-0.005486238532110017,0.9000000000000057,-0.015011444008421403,0.009525205476311386,0.0026172293144929295,0.005208210333550405
121.8,25.26,-19.6295,3,-0.00315878,-0.027599999999999625,-0.0025321100917430847,1.0,-0.014993347573067634,0.01246123748132455,0.003718692135157531,0.0074000893610548756
121.9,25.26,-19.5665,3,-0.00305601,0.019899999999999807,0.0018256880733944776,1.1000000000000085,-0.014975251137713861,0.01680093921110834,0.0051652872083114195,0.010278771548642585
